,videoId,publishedAt,title,tags,duration,viewCount,likeCount,commentCount
325,9rRftxszLe4,2022-03-23T08:04:26Z,Patrick Vieira ● Welcome to the Premier League Hall of Fame,"['Arsenal', 'Patrick Vieira', 'Vieira', 'Patrick Vieira Arsenal', 'Vieira Arsenal', 'Arsenal goals', 'Arsenal highlights', 'Premier League', 'epl', 'Hall of Fame', 'Premier League Hall of Fame', 'Premier League HoF', 'HoF', 'legends', 'football legends', 'soccer legends', 'Premier League legends', 'best players', 'best ever players', 'best Premier League players', 'football', 'soccer', 'football icons', 'icons', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'Man City', 'Manchester City', 'Crystal Palace']",PT3M23S,41821,2000,120
326,SZrTu3B1s4o,2022-03-23T08:01:28Z,Wayne Rooney ● Welcome to the Premier League Hall of Fame,"['Wayne Rooney', 'Rooney', 'Manchester United', 'Man United', 'Man Utd', 'Manchester Utd', 'Everton', 'Wayne Rooney Manchester United', 'Rooney Manchester United', 'Premier League', 'epl', 'PL', 'Hall of Fame', 'Premier League Hall of Fame', 'Premier League HoF', 'HoF', 'legends', 'football legends', 'soccer legends', 'Premier League legends', 'best players', 'best ever players', 'best Premier League players', 'football', 'soccer', 'football icons', 'icons', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights']",PT4M48S,57566,2553,197
327,NQmrN9Kop6E,2022-03-21T17:11:06Z,Sadio Mane & Mohamed Salah | BEST Premier League Partnerships | Wingers,"['Mohamed Salah', 'Sadio Mané', 'Liverpool', 'Sadio Mane', 'Mo Salah', 'Salah', 'Mané', 'Mane', 'Mohamed Salah Sadio Mané', 'Salah Mané', 'Mohamed Salah Sadio Mane', 'Salah Mane', 'Premier League', 'epl', 'PL', 'Prem', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Eden Hazard', 'Cristiano Ronaldo', 'Ronaldo', 'Hazard', 'Gareth Bale', 'Bale', 'wingers', 'best wingers', 'football wingers', 'soccer wingers', 'partnerships', 'duos', 'best partnerships', 'football partnerships', 'soccer partnerships', 'Raphinha', 'Leeds', 'pairs']",PT9M23S,56567,1816,144
328,cYglJaY_ZHs,2022-03-21T12:01:15Z,Arsene Wenger distraught at Arsenal miss #shorts,"['Arsenal', 'Arsene Wenger', 'Wenger', 'Chelsea', 'Premier League', 'Olivier Giroud', 'Giroud', 'miss', 'post', 'reacts', 'reaction', 'funny reaction', 'funny', 'Arsene Wenger reacts', 'Wenger reacts', 'Arsene Wenger reaction', 'Wenger reaction', 'football', 'soccer', 'epl', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'Premier League short', 'epl short', 'epl shorts', 'Giroud Arsenal', 'Giroud Chelsea', 'goal', 'goals', 'football reacts', 'PL']",PT18S,226517,4229,37
329,1_owX4gFFoU,2022-03-19T09:00:00Z,Havertz touch ● Taylor turn ● Fred flick ● Ronaldo goal #shorts,"['Cristiano Ronaldo', 'Cristiano', 'Ronaldo', 'CR7', 'Manchester United', 'Man United', 'Man Utd', 'Manchester Utd', 'Man U', 'Cristiano Ronaldo Manchester United', 'Ronaldo Manchester United', 'Fred', 'Kai Havertz', 'Havertz', 'Chelsea', 'football', 'soccer', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'football shorts', 'soccer shorts', 'Premier League shorts', 'epl shorts', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'skills', 'football skills', 'football skills shorts', 'soccer skills', 'Ronaldo goal']",PT15S,126216,4862,55
330,gS2hGVSdE8k,2022-03-18T16:01:51Z,10 Premier League SCREAMERS | Spurs vs West Ham | Son Heung-min & Manuel Lanzini,"['Tottenham', 'Spurs', 'Tottenham Hotspur', 'West Ham', 'West Ham United', 'Spurs vs West Ham', 'Spurs West Ham', 'Tottenham West Ham', 'Tottenham vs West Ham', 'Son Heung-min', 'Manuel Lanzini', 'Son', 'Heung-min', 'Premier League', 'epl', 'Prem', 'goals', 'football', 'soccer', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'top 10', 'Spurs goals', 'Spurs highlights', 'Tottenham goals', 'Tottenham highlights', 'Gareth Bale', 'Bale', 'West Ham goals', 'West Ham highlights', 'Son Heung-min goals', 'Heung-min Son']",PT5M53S,58928,1517,104
331,IsCrSWnU7Cc,2022-03-16T11:02:34Z,Ozil bounce goal vs Liverpool #shorts,"['Mesut Ozil', 'Ozil', 'Ozil bounce', 'Mesut Ozil bounce', 'Mesut Ozil bounce goal', 'Ozil bounce goal', 'Mesut Ozil bounce shot', 'Ozil bounce shot', 'bounce goal', 'bounce shot', 'Mesut Ozil goal', 'Ozil goal', 'Arsenal', 'Liverpool', 'Arsenal goal', 'Liverpool goal', 'football', 'soccer', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'Premier League short', 'epl short', 'epl shorts', 'Prem', 'bounce']",PT17S,1429064,32125,105
332,R-Gbr_eCIBc,2022-03-15T16:04:09Z,Kompany SCREAMER & Ronaldo assists Keane | Premier League captains’ first & last goals,"['Premier League', 'epl', 'Prem', 'captain', 'Roy Keane', 'Cristiano Ronaldo', 'Cristiano', 'Ronaldo', 'CR7', 'Steven Gerrard', 'Patrick Vieira', 'Vincent Kompany', 'Manchester United', 'Man United', 'Man Utd', 'Manchester Utd', 'Manchester City', 'Man City', 'Liverpool', 'Arsenal', 'goals', 'first goal', 'last goal', 'first and last goals', 'first & last goals', 'captains goals', 'captain goal', 'Manchester United captain', 'Man City captain', 'Liverpool captain', 'Arsenal captain', 'best goals', 'football', 'soccer', 'football goals', 'soccer goals']",PT7M43S,32813,1014,45
333,SZyONOo4GIo,2022-03-15T13:35:20Z,Delicate Paul Pogba touch & assist #shorts,"['Paul Pogba', 'Pogba', 'Manchester United', 'Man United', 'Man Utd', 'Manchester Utd', 'Paul Pogba Manchester United', 'Pogba Manchester United', 'touch', 'skills', 'assist', 'football skills', 'soccer skills', 'Paul Pogba pass', 'Pogba pass', 'Pogba assist', 'football', 'soccer', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'Premier League short', 'epl short', 'epl shorts', 'Paul Pogba assist', 'pass']",PT16S,850076,13224,60
334,5BtmLrQ11-4,2022-03-14T12:04:42Z,Can’t touch this #shorts,"['can’t touch this', 'can’t touch the ball', 'touch', 'corner', 'keeping the ball in the corner', 'Crystal Palace corner', 'Crystal Palace keeping the ball in the corner', 'Crystal Palace', 'can’t touch', 'cant touch this', 'football', 'soccer', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'Premier League short', 'epl short', 'epl shorts', 'Prem', 'football skills', 'soccer skills', 'skills', 'tricks']",PT21S,8833200,119230,266
335,B4CHE3lAEYk,2022-03-13T09:00:09Z,Alexis Sanchez hit from a throw-in #shorts,"['Alexis Sanchez', 'Alexis', 'Sanchez', 'Christian Fuchs', 'Christian Fuchs throws ball at Alexis Sanchez', 'Fuchs Sanchez', 'Arsenal', 'Manchester United', 'Man United', 'Man Utd', 'Man U', 'Manchester Utd', 'football', 'soccer', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'Premier League short', 'epl short', 'epl shorts', 'Alexis Sánchez', 'Sánchez', 'funny', 'football funny', 'soccer funny', 'throw', 'PL']",PT27S,3727771,50930,779
336,T2jNopMrCxg,2022-03-10T16:02:01Z,YOUNGEST Starting GK in the Premier League | Uncut,"['Leeds United', 'Illan Meslier', 'Meslier', 'Leeds', 'LUFC', 'MOT', 'Uncut', 'FIFA Uncut', 'Save React', 'Reacts', 'FIFA', 'EPL', 'Premier League', 'PL', 'FUT', 'Ultimate Team', 'FIFA Ultimate Team', 'Powerful shot', 'amazing saves', 'great saves', 'best saves', 'Premier League saves', 'France National Team', 'best goalkeepers']",PT10M59S,41502,1358,86
337,XSmNr3hSmkA,2022-03-08T16:01:41Z,10 BEST Manchester United vs Tottenham Hotspur Goals | Premier League,"['Manchester United', 'Manchester Utd', 'Man United', 'Man Utd', 'Spurs', 'Tottenham Hotspur', 'Tottenham', 'Manchester United vs Spurs', 'Manchester United vs Tottenham', 'Man United vs Spurs', 'Man United vs Tottenham', 'Premier League', 'epl', 'goals', 'football', 'soccer', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', '10 goals', 'top 10', 'Manchester United goals', 'Manchester United highlights', 'Spurs goals', 'Spurs highlights', 'Tottenham goals', 'Tottenham highlights', 'Gareth Bale', 'Prem']",PT5M52S,63565,1812,124
338,HyCPo9old3c,2022-03-08T12:01:58Z,Super Sadio Mane assist #shorts,"['Sadio Mane', 'Mane', 'Sadio Mané', 'Mané', 'Liverpool', 'assist', 'assists', 'Sadio Mane assist', 'football', 'soccer', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'Premier League short', 'epl short', 'epl shorts', 'football assists', 'soccer assists', 'assist better than the goal', 'when the assist is better than the goal', 'Liverpool shorts', 'Liverpool short', 'goal', 'goals', 'Origi', 'best assists', 'PL']",PT15S,39973267,782120,1880
339,Z8KPZf9ZIAI,2022-03-07T16:01:31Z,BEST 5 STAR SKILLERS ● Firmino ● Mahrez ● Saint-Maximin ● Ziyech ● Premier League,"['skills', 'tricks', 'football skills', 'soccer skills', 'football tricks', 'soccer tricks', '5* skills', '5 star skills', 'five star skills', '5 * skills', 'best skills', 'best skills FIFA', 'learn FIFA skills', 'skill moves', 'skillmoves', 'FIFA skill', 'FIFA skills', 'Roberto Firmino', 'Liverpool', 'Riyad Mahrez', 'Allan Saint-Maximin', 'Hakim Ziyech', 'Chelsea', 'Man City', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'ASM', 'Saint Maximin', 'FIFA', 'FIFA 22', 'PL']",PT12M44S,149019,3153,291
340,ZLGtYurOVmo,2022-03-06T10:00:14Z,"BEST Premier League Saves | De Gea, Foster, Sanchez & more | February","['saves', 'best saves', 'goalkeeper saves', 'best goalkeeper saves', 'best goalkeepers', 'Premier League saves', 'Premier League', 'epl', 'epl saves', 'PL', 'Premier League goalkeepers', 'GK', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'David de Gea', 'Manchester United', 'Ben Foster', 'Robert Sanchez', 'Alisson Becker', 'Liverpool', 'Hugo Lloris', 'Aaron Ramsdale', 'Arsenal', 'Alisson', 'de Gea', 'Foster', 'Sanchez', 'Lloris', 'best gk saves', 'gk', 'gk saves', 'Ben Foster - the cycling GK', 'cycling GK', 'Prem']",PT4M6S,44465,1565,73
341,gFNQy3pyeTs,2022-03-06T08:00:24Z,⚽️ skills #shorts,"['Paul Pogba', 'Manchester United', 'Harry Kane', 'Tottenham Hotspur', 'Michael Olise', 'Pogba', 'Kane', 'Manchester Utd', 'Man United', 'Man Utd', 'Man U', 'Tottenham', 'Spurs', 'Crystal Palace', 'football', 'soccer', 'Premier League', 'epl', 'PL', 'Prem', 'short', 'shorts', '#shorts', 'football shorts', 'soccer shorts', 'Premier League shorts', 'epl shorts', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'skills', 'football skills', 'football skills shorts', 'soccer skills', 'Paul Pogba Manchester United', 'Kane Spurs']",PT14S,142848,4983,26
342,rm_KUg5m9a8,2022-03-05T09:00:25Z,Shot or cross? | Majestic Mane | BEST Premier League Goals | February,"['shot or cross?', 'shot or cross', 'did he mean', 'how did it go in', 'Rodrigo', 'Sadio Mane', 'Liverpool', 'Wilfried Zaha', 'Cristiano Ronaldo', 'Manchester United', 'Son Heung-min', 'Tottenham', 'Cristiano', 'Ronaldo', 'Mane', 'Son', 'Heung-min', 'Spurs', 'Man United', 'Man Utd', 'Manchester Utd', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'best goals', 'goals', 'football goals', 'soccer goals', 'Ronaldo goals', 'Cristiano Ronaldo goals', 'goal of the month', 'GOTM', 'PL']",PT6M8S,101584,2405,83
343,4Cgl1K_k0sQ,2022-03-04T12:16:42Z,"Lukaku, Mount or Rudiger - Which Chelsea players do you NEED? | FPL Show","['Chelsea', 'Romelu Lukaku', 'Mason Mount', 'Antonio Rudiger', 'Lukaku', 'Mount', 'Norwich', 'Southampton', 'Newcastle', 'Wolves', 'Watford', 'Aston Villa', 'Ben Foster', 'Foster', 'Ben Foster - cycling gk', 'cycling gk', 'Raphinha', 'Raúl Jiménez', 'Raul Jimenez', 'Premier League', 'epl', 'FPL', 'FPL Show', 'FPL Gameweek 28', 'FPL GW28', 'Fantasy Premier League GW28', 'Gameweek 28', 'football', 'soccer', 'Premier League goals', 'fantasy Premier League', 'epl goals', 'epl highlights', 'Premier League highlights', 'fantasy', 'fantasy football', 'fantasy soccer']",PT26M28S,20172,655,48
344,U6c7Ci-hElc,2022-03-04T11:12:22Z,Marcus Rashford 🥶 #shorts,"['Marcus Rashford', 'Rashford', 'Manchester United', 'Manchester Utd', 'Man United', 'Man Utd', 'Man U', 'Man City', 'Manchester City', 'Manchester derby', 'football', 'soccer', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'Premier League short', 'epl short', 'Chelsea short', 'epl shorts', 'Prem', 'PL', 'skill', 'football skill', 'soccer skill', 'skills', 'football skills', 'soccer skills', 'tricks', 'trick', '🥶']",PT7S,915851,24655,143
345,5VZXRvw72_o,2022-03-04T10:07:40Z,Man City teasing Man Utd #shorts,"['Phil Foden', 'Leroy Sane', 'Raheem Sterling', 'Leroy Sané', 'Man City', 'Manchester United', 'Man United', 'Man Utd', 'Manchester Utd', 'Manchester City', 'Pep Guardiola', 'Pep', 'Guardiola', 'passing', 'Man City passing', 'football', 'soccer', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'Premier League short', 'epl short', 'Chelsea short', 'epl shorts', 'Foden', 'Sane', 'Sterling', 'Sané', 'Prem', 'passes', 'pass']",PT37S,13684745,294039,1140
346,IHOxLgLWl94,2022-03-03T17:03:55Z,BEST partnerships in Premier League history ft. Son Heung-min & Harry Kane,"['Harry Kane', 'Son Heung-min', 'Kane', 'Son', 'Heung-min', 'Kane and Son', 'Son and Kane', 'Son Kane', 'Kane Son', 'goal combinations', 'most goal combinations', 'goals', 'assists', 'goals and assists', 'Kane goals', 'Kane assists', 'Son goals', 'Son assists', 'Premier League', 'epl', 'Prem', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'partnerships', 'duos', 'best partnerships', 'football partnerships', 'soccer partnerships', 'Didier Drogba', 'Frank Lampard', 'Sergio Aguero', 'David Silva', 'Thierry Henry']",PT10M36S,78013,2100,185
347,brkUchHtkmg,2022-03-03T10:01:19Z,200 IQ  🧠 🔥 #shorts,"['200 IQ', '200', 'IQ', '1000 IQ', 'high IQ', '🧠', '🔥', 'short', 'shorts', '#shorts', 'soccer shorts', 'football shorts', 'Premier League', 'Premier League shorts', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'football tiktok', 'soccer tiktok', 'epl shorts', 'football', 'soccer', 'epl', 'PL', 'tik tok', 'tiktok videos', 'free kick', 'best free kick', 'Everton', 'Southampton', 'team work', 'teamwork', 'team goal', 'iq shorts', 'iq #shorts', 'Theo Walcott', 'Walcott', 'best free kicks', '200iq', '200 iq', '1000 iq', 'fk', 'goal']",PT7S,517263,7355,30
348,3sDHrHcV1TM,2022-03-02T16:01:22Z,Premier League players with the BEST heading accuracy in FIFA 22,"['headers', 'heading', 'headed goals', 'header goals', 'football headers', 'soccer headers', 'goals', 'football goals', 'soccer goals', 'Ruben Dias', 'Manchester City', 'Virgil van Dijk', 'Liverpool', 'Romelu Lukaku', 'Chelsea', 'Harry Kane', 'Tottenham', 'Man City', 'Dias', 'van Dijk', 'Lukaku', 'Kane', 'football', 'soccer', 'Premier League', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'long Premier League goals', 'long epl goals', 'PL', 'Lukaku Chelsea', 'Harry Kane goals', 'Romelu Lukaku goals', 'head', 'Spurs']",PT5M25S,31969,1145,93
349,TGxti9HwRko,2022-02-28T16:01:39Z,Neves ● De Bruyne ● Son ● Salah ● Long Shot MASTERS ● Premier League,"['long goals', 'long range', 'long range goals', 'long shots', 'long shot goals', 'longest goals', 'longest', 'long', 'long-range', 'Ruben Neves', 'Wolves', 'Kevin De Bruyne', 'Manchester City', 'Son Heung-min', 'Tottenham Hotspur', 'Mohamed Salah', 'Liverpool', 'Neves', 'De Bruyne', 'Son', 'Heung-min', 'Salah', 'Tottenham', 'Man City', 'Spurs', 'screamers', 'worldies', 'range', 'football', 'soccer', 'Premier League', 'Prem', 'epl', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'long Premier League goals', 'PL', 'long distance goals']",PT7M21S,122796,2950,205
350,xDPIvPJce9w,2022-02-25T16:00:39Z,The Premier League’s next Diego Costa? 👀 | Rising Stars,"['Diego Costa', 'Trent Alexander-Arnold', 'Mason Mount', 'Armando Broja', 'Max Aarons', 'Alexis Mac Allister', 'Costa', 'Trent', 'Alexander-Arnold', 'TAA', 'Mount', 'Mac Allister', 'Liverpool', 'Chelsea', 'Premier League', 'epl', 'PL', 'Prem', 'Rising Stars', 'young footballers', 'young players', 'ballers', 'stars', 'best footballers', 'best players', 'best young players', 'best young footballers', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'goals', 'football', 'soccer', 'young soccer players', 'wonderkids', 'Aarons', 'rising']",PT12M20S,19665,670,77
351,2YQ89BdrRxQ,2022-02-24T16:02:03Z,Youri Tielemans REACTS To His SCREAMERS | Uncut,"['Leicester', 'LCFC', 'Tielemans', 'Youri Tielemans', 'Telemans', 'Worldies', 'Rockets', 'best goals', 'amazing goals', 'thunderbolts', 'foxes', 'leicester city', 'FIFA 22', 'FIFA', 'Uncut', 'Premier League', 'PL', 'EPL', 'Rate My Goal', 'Goal Reacts', 'Tielemans reacts', 'epl goals', 'epl highlights', 'TOTW', 'Ultimate Team', 'Belgium', 'Belgian football', 'Anderlecht', 'Kevin De Bruyne', 'KDB', 'Maddison', 'James Maddison', 'Vincent Kompany', 'great goals']",PT11M57S,59050,1695,91
352,pGpPy7zhxIk,2022-02-24T10:56:55Z,Alexis Sanchez frustrated 😡 #shorts,"['Alexis Sanchez frustrated', 'Alexis Sanchez', 'Alexis', 'Sanchez', 'Arsenal', 'Manchester United', 'Man United', 'Man Utd', 'Manchester Utd', 'Tottenham', 'Spurs', 'Tottenham Hotspur', 'funny', 'football funny', 'soccer funny', 'football funnies', 'soccer funnies', 'Premier League', 'epl', 'short', 'shorts', '#shorts', 'football shorts', 'Premier League shorts', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'tiktok', 'football tiktok', 'soccer tiktok', 'Premier League tiktok', 'epl tiktok', 'epl shorts', 'PL', 'save']",PT21S,12656850,200556,614
